22-12-2023 01:03:30.524 [main] INFO  o.s.c.c.c.ConfigServicePropertySourceLocator.getRemoteEnvironment - Fetching config from server at : http://localhost:8888
22-12-2023 09:11:36.820 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.apache.kafka.clients.NetworkClient.handleDisconnections - [Consumer clientId=consumer-group_id-2, groupId=group_id] Node -1 disconnected.
22-12-2023 09:11:36.821 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.apache.kafka.clients.NetworkClient.cancelInFlightRequests - [Consumer clientId=consumer-group_id-2, groupId=group_id] Cancelled in-flight API_VERSIONS request with correlation id 147 due to node -1 being disconnected (elapsed time since creation: 2ms, elapsed time since send: 2ms, request timeout: 30000ms)
22-12-2023 09:11:36.821 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  o.apache.kafka.clients.NetworkClient.handleServerDisconnect - [Consumer clientId=consumer-group_id-2, groupId=group_id] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
22-12-2023 09:11:36.883 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.apache.kafka.clients.NetworkClient.handleDisconnections - [Consumer clientId=consumer-group_id-1, groupId=group_id] Node -1 disconnected.
22-12-2023 09:11:36.884 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.apache.kafka.clients.NetworkClient.cancelInFlightRequests - [Consumer clientId=consumer-group_id-1, groupId=group_id] Cancelled in-flight API_VERSIONS request with correlation id 131 due to node -1 being disconnected (elapsed time since creation: 3ms, elapsed time since send: 3ms, request timeout: 30000ms)
22-12-2023 09:11:36.884 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient.handleServerDisconnect - [Consumer clientId=consumer-group_id-1, groupId=group_id] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
22-12-2023 09:11:36.897 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.apache.kafka.clients.NetworkClient.handleDisconnections - [Consumer clientId=consumer-group_id-1, groupId=group_id] Node -1 disconnected.
22-12-2023 09:11:36.899 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.apache.kafka.clients.NetworkClient.cancelInFlightRequests - [Consumer clientId=consumer-group_id-1, groupId=group_id] Cancelled in-flight API_VERSIONS request with correlation id 145 due to node -1 being disconnected (elapsed time since creation: 2ms, elapsed time since send: 2ms, request timeout: 30000ms)
22-12-2023 09:11:36.899 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient.handleServerDisconnect - [Consumer clientId=consumer-group_id-1, groupId=group_id] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
22-12-2023 09:11:36.928 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.apache.kafka.clients.NetworkClient.handleDisconnections - [Consumer clientId=consumer-group_id-2, groupId=group_id] Node -1 disconnected.
22-12-2023 09:11:36.930 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.apache.kafka.clients.NetworkClient.cancelInFlightRequests - [Consumer clientId=consumer-group_id-2, groupId=group_id] Cancelled in-flight API_VERSIONS request with correlation id 148 due to node -1 being disconnected (elapsed time since creation: 3ms, elapsed time since send: 3ms, request timeout: 30000ms)
22-12-2023 09:11:36.930 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  o.apache.kafka.clients.NetworkClient.handleServerDisconnect - [Consumer clientId=consumer-group_id-2, groupId=group_id] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
22-12-2023 09:11:36.991 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.apache.kafka.clients.NetworkClient.handleDisconnections - [Consumer clientId=consumer-group_id-1, groupId=group_id] Node -1 disconnected.
22-12-2023 09:11:36.991 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.apache.kafka.clients.NetworkClient.cancelInFlightRequests - [Consumer clientId=consumer-group_id-1, groupId=group_id] Cancelled in-flight API_VERSIONS request with correlation id 132 due to node -1 being disconnected (elapsed time since creation: 4ms, elapsed time since send: 4ms, request timeout: 30000ms)
22-12-2023 09:11:36.991 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient.handleServerDisconnect - [Consumer clientId=consumer-group_id-1, groupId=group_id] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
22-12-2023 09:11:37.005 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.apache.kafka.clients.NetworkClient.handleDisconnections - [Consumer clientId=consumer-group_id-1, groupId=group_id] Node -1 disconnected.
22-12-2023 09:11:37.006 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.apache.kafka.clients.NetworkClient.cancelInFlightRequests - [Consumer clientId=consumer-group_id-1, groupId=group_id] Cancelled in-flight API_VERSIONS request with correlation id 146 due to node -1 being disconnected (elapsed time since creation: 3ms, elapsed time since send: 3ms, request timeout: 30000ms)
22-12-2023 09:11:37.006 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient.handleServerDisconnect - [Consumer clientId=consumer-group_id-1, groupId=group_id] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
22-12-2023 09:11:37.035 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.apache.kafka.clients.NetworkClient.handleDisconnections - [Consumer clientId=consumer-group_id-2, groupId=group_id] Node -1 disconnected.
22-12-2023 09:11:37.035 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.apache.kafka.clients.NetworkClient.cancelInFlightRequests - [Consumer clientId=consumer-group_id-2, groupId=group_id] Cancelled in-flight API_VERSIONS request with correlation id 149 due to node -1 being disconnected (elapsed time since creation: 3ms, elapsed time since send: 3ms, request timeout: 30000ms)
22-12-2023 09:11:37.035 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  o.apache.kafka.clients.NetworkClient.handleServerDisconnect - [Consumer clientId=consumer-group_id-2, groupId=group_id] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
22-12-2023 09:11:37.097 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.apache.kafka.clients.NetworkClient.handleDisconnections - [Consumer clientId=consumer-group_id-1, groupId=group_id] Node -1 disconnected.
22-12-2023 09:11:37.098 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.apache.kafka.clients.NetworkClient.cancelInFlightRequests - [Consumer clientId=consumer-group_id-1, groupId=group_id] Cancelled in-flight API_VERSIONS request with correlation id 133 due to node -1 being disconnected (elapsed time since creation: 2ms, elapsed time since send: 2ms, request timeout: 30000ms)
22-12-2023 09:11:37.098 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient.handleServerDisconnect - [Consumer clientId=consumer-group_id-1, groupId=group_id] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
22-12-2023 09:11:37.113 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.apache.kafka.clients.NetworkClient.handleDisconnections - [Consumer clientId=consumer-group_id-1, groupId=group_id] Node -1 disconnected.
22-12-2023 09:11:37.113 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.apache.kafka.clients.NetworkClient.cancelInFlightRequests - [Consumer clientId=consumer-group_id-1, groupId=group_id] Cancelled in-flight API_VERSIONS request with correlation id 147 due to node -1 being disconnected (elapsed time since creation: 2ms, elapsed time since send: 2ms, request timeout: 30000ms)
22-12-2023 09:11:37.114 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient.handleServerDisconnect - [Consumer clientId=consumer-group_id-1, groupId=group_id] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
22-12-2023 09:11:37.146 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.apache.kafka.clients.NetworkClient.handleDisconnections - [Consumer clientId=consumer-group_id-2, groupId=group_id] Node -1 disconnected.
22-12-2023 09:11:37.146 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.apache.kafka.clients.NetworkClient.cancelInFlightRequests - [Consumer clientId=consumer-group_id-2, groupId=group_id] Cancelled in-flight API_VERSIONS request with correlation id 150 due to node -1 being disconnected (elapsed time since creation: 3ms, elapsed time since send: 3ms, request timeout: 30000ms)
22-12-2023 09:11:37.146 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  o.apache.kafka.clients.NetworkClient.handleServerDisconnect - [Consumer clientId=consumer-group_id-2, groupId=group_id] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
22-12-2023 09:11:37.209 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.apache.kafka.clients.NetworkClient.handleDisconnections - [Consumer clientId=consumer-group_id-1, groupId=group_id] Node -1 disconnected.
22-12-2023 09:11:37.209 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.apache.kafka.clients.NetworkClient.cancelInFlightRequests - [Consumer clientId=consumer-group_id-1, groupId=group_id] Cancelled in-flight API_VERSIONS request with correlation id 134 due to node -1 being disconnected (elapsed time since creation: 3ms, elapsed time since send: 3ms, request timeout: 30000ms)
22-12-2023 09:11:37.209 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient.handleServerDisconnect - [Consumer clientId=consumer-group_id-1, groupId=group_id] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
22-12-2023 09:11:37.222 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.apache.kafka.clients.NetworkClient.handleDisconnections - [Consumer clientId=consumer-group_id-1, groupId=group_id] Node -1 disconnected.
22-12-2023 09:11:37.223 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.apache.kafka.clients.NetworkClient.cancelInFlightRequests - [Consumer clientId=consumer-group_id-1, groupId=group_id] Cancelled in-flight API_VERSIONS request with correlation id 148 due to node -1 being disconnected (elapsed time since creation: 2ms, elapsed time since send: 2ms, request timeout: 30000ms)
22-12-2023 09:11:37.223 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient.handleServerDisconnect - [Consumer clientId=consumer-group_id-1, groupId=group_id] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
22-12-2023 09:11:37.254 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.apache.kafka.clients.NetworkClient.handleDisconnections - [Consumer clientId=consumer-group_id-2, groupId=group_id] Node -1 disconnected.
22-12-2023 09:11:37.254 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.apache.kafka.clients.NetworkClient.cancelInFlightRequests - [Consumer clientId=consumer-group_id-2, groupId=group_id] Cancelled in-flight API_VERSIONS request with correlation id 151 due to node -1 being disconnected (elapsed time since creation: 3ms, elapsed time since send: 3ms, request timeout: 30000ms)
22-12-2023 09:11:37.254 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  o.apache.kafka.clients.NetworkClient.handleServerDisconnect - [Consumer clientId=consumer-group_id-2, groupId=group_id] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
22-12-2023 09:11:37.316 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.apache.kafka.clients.NetworkClient.handleDisconnections - [Consumer clientId=consumer-group_id-1, groupId=group_id] Node -1 disconnected.
22-12-2023 09:11:37.316 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.apache.kafka.clients.NetworkClient.cancelInFlightRequests - [Consumer clientId=consumer-group_id-1, groupId=group_id] Cancelled in-flight API_VERSIONS request with correlation id 135 due to node -1 being disconnected (elapsed time since creation: 3ms, elapsed time since send: 3ms, request timeout: 30000ms)
22-12-2023 09:11:37.316 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient.handleServerDisconnect - [Consumer clientId=consumer-group_id-1, groupId=group_id] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
22-12-2023 09:11:37.331 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.apache.kafka.clients.NetworkClient.handleDisconnections - [Consumer clientId=consumer-group_id-1, groupId=group_id] Node -1 disconnected.
22-12-2023 09:11:37.331 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.apache.kafka.clients.NetworkClient.cancelInFlightRequests - [Consumer clientId=consumer-group_id-1, groupId=group_id] Cancelled in-flight API_VERSIONS request with correlation id 149 due to node -1 being disconnected (elapsed time since creation: 2ms, elapsed time since send: 2ms, request timeout: 30000ms)
22-12-2023 09:11:37.331 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient.handleServerDisconnect - [Consumer clientId=consumer-group_id-1, groupId=group_id] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
22-12-2023 09:11:37.362 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.apache.kafka.clients.NetworkClient.handleDisconnections - [Consumer clientId=consumer-group_id-2, groupId=group_id] Node -1 disconnected.
22-12-2023 09:11:37.362 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.apache.kafka.clients.NetworkClient.cancelInFlightRequests - [Consumer clientId=consumer-group_id-2, groupId=group_id] Cancelled in-flight API_VERSIONS request with correlation id 152 due to node -1 being disconnected (elapsed time since creation: 2ms, elapsed time since send: 2ms, request timeout: 30000ms)
22-12-2023 09:11:37.362 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  o.apache.kafka.clients.NetworkClient.handleServerDisconnect - [Consumer clientId=consumer-group_id-2, groupId=group_id] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
22-12-2023 09:11:37.424 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.apache.kafka.clients.NetworkClient.handleDisconnections - [Consumer clientId=consumer-group_id-1, groupId=group_id] Node -1 disconnected.
22-12-2023 09:11:37.424 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.apache.kafka.clients.NetworkClient.cancelInFlightRequests - [Consumer clientId=consumer-group_id-1, groupId=group_id] Cancelled in-flight API_VERSIONS request with correlation id 136 due to node -1 being disconnected (elapsed time since creation: 3ms, elapsed time since send: 3ms, request timeout: 30000ms)
22-12-2023 09:11:37.424 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient.handleServerDisconnect - [Consumer clientId=consumer-group_id-1, groupId=group_id] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
22-12-2023 09:11:37.438 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.apache.kafka.clients.NetworkClient.handleDisconnections - [Consumer clientId=consumer-group_id-1, groupId=group_id] Node -1 disconnected.
22-12-2023 09:11:37.439 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.apache.kafka.clients.NetworkClient.cancelInFlightRequests - [Consumer clientId=consumer-group_id-1, groupId=group_id] Cancelled in-flight API_VERSIONS request with correlation id 150 due to node -1 being disconnected (elapsed time since creation: 2ms, elapsed time since send: 2ms, request timeout: 30000ms)
